Date (month/day/year),Time,12,13,14,15,16
7/1/2012,0:00:00,45.0143853,15.89621144,1.654756227,0,0
7/1/2012,0:30:00,44.81101215,12.97651417,1.40382978,0,0
7/1/2012,1:00:00,45.29761879,12.94015069,1.572018667,0,0
7/1/2012,1:30:00,39.62499951,16.79393834,1.456728,0,0
7/1/2012,2:00:00,45.59920498,16.74848394,1.544891327,0,0
7/1/2012,2:30:00,46.79414583,13.9325747,1.481142227,0,0
7/1/2012,3:00:00,41.56696602,16.19318069,1.142053333,0,0
7/1/2012,3:30:00,32.36706473,16.01363507,1.019980667,0,0
7/1/2012,4:00:00,22.25099293,14.14772621,1.186812667,0,0
7/1/2012,4:30:00,22.70585405,15.75984773,0.97386466,0,0
7/1/2012,5:00:00,17.08184723,10.69999924,0.796181773,0,0
7/1/2012,5:30:00,26.33829365,13.83181735,0.930461333,0,0
7/1/2012,6:00:00,25.08630841,15.22121129,0.514059787,0,0
7/1/2012,6:30:00,22.62400459,15.65984751,0.618498667,0,0
7/1/2012,7:00:00,32.40029576,14.99848417,0.77583622,0,0
7/1/2012,7:30:00,44.62450459,14.29999917,0.912828447,0.047619048,0
7/1/2012,8:00:00,34.88739907,11.94621129,1.113569787,0.301587302,0
7/1/2012,8:30:00,38.87847495,12.07651448,1.028119113,0.698412698,0.39
7/1/2012,9:00:00,46.0054551,12.59242349,0.678178887,1.388888889,0.93
7/1/2012,9:30:00,35.2276772,10.28939349,1.456728,2.23015873,1.5
7/1/2012,10:00:00,35.19791643,15.69924137,1.744276,3.325396825,3
7/1/2012,10:30:00,42.21081349,3.88712107,1.79853,4.611111111,2.82
7/1/2012,11:00:00,45.07886978,12.04090811,1.684596,4.912698413,3.18
7/1/2012,11:30:00,42.99851067,9.386363185,1.780897547,5.404761905,4.14
7/1/2012,12:00:00,47.00446317,7.19621175,3.17930178,3.873015873,6.57
7/1/2012,12:30:00,39.95783743,8.03484803,3.00840066,4.071428571,6.93
7/1/2012,13:00:00,44.88194383,11.16515092,3.872400667,0.992063492,2.43
7/1/2012,13:30:00,46.83382738,5.639393715,4.505819333,7.53968254,3.93
7/1/2012,14:00:00,40.78918603,9.02727234,4.820494447,9.174603175,5.82
7/1/2012,14:30:00,47.16071266,7.47575704,5.166365787,8.380952381,3.57
7/1/2012,15:00:00,47.1264881,9.486362875,3.569932887,5.555555556,2.64
7/1/2012,15:30:00,44.63293626,6.96136318,4.981901113,4.761904762,3.75
7/1/2012,16:00:00,45.11061186,8.20075713,4.337631333,1.587301587,1.68
7/1/2012,16:30:00,47.29067708,7.993181365,4.15181022,0.349206349,0.57
7/1/2012,17:00:00,45.4126994,10.59393871,5.231470673,0.047619048,0
7/1/2012,17:30:00,47.37797593,8.84015091,5.254528673,0,0
7/1/2012,18:00:00,46.90823288,10.0287872,4.431219787,0,0
7/1/2012,18:30:00,47.03918712,7.6621206,4.874748673,0,0
7/1/2012,19:00:00,44.8834308,6.32272697,5.268092447,0,0
7/1/2012,19:30:00,44.6403745,12.10075674,5.182642,0,0
7/1/2012,20:00:00,46.73809473,10.1280297,4.990039333,0,0
7/1/2012,20:30:00,47.04513999,7.137120985,5.259954447,0,0
7/1/2012,21:00:00,47.07688752,12.47272659,5.253172887,0,0
7/1/2012,21:30:00,45.47619073,8.437120685,5.14873334,0,0
7/1/2012,22:00:00,45.69642882,7.85681773,5.09583512,0,0
7/1/2012,22:30:00,45.28124938,6.7257572,5.262666893,0,0
7/1/2012,23:00:00,41.61607093,13.33106,5.025304667,0,0
7/1/2012,23:30:00,41.3556534,7.088635835,5.004959333,0,0
7/2/2012,0:00:00,45.46825459,7.87045394,4.869323553,0,0
7/2/2012,0:30:00,46.92510008,6.21212083,5.247747113,0,0
7/2/2012,1:00:00,43.45188244,3.266666515,5.269448667,0,0
7/2/2012,1:30:00,46.43650658,5.293181365,5.212482,0,0
7/2/2012,2:00:00,45.2981147,9.781817505,4.018887113,0,0
7/2/2012,2:30:00,47.33581387,12.19469614,5.144664,0,0
7/2/2012,3:00:00,46.15029823,6.60984818,4.482761333,0,0
7/2/2012,3:30:00,47.04662723,5.43939371,4.794723553,0,0
7/2/2012,4:00:00,45.70535627,4.778029995,5.27351778,0,0
7/2/2012,4:30:00,46.78372743,3.67803,5.072776887,0,0
7/2/2012,5:00:00,46.18254155,3.228030155,5.00089,0,0
7/2/2012,5:30:00,44.58382962,2.44924235,5.03886822,0,0
7/2/2012,6:00:00,44.38789509,4.20681819,5.186711107,0,0
7/2/2012,6:30:00,46.93998042,1.38030303,5.239609113,0,0
7/2/2012,7:00:00,46.84375199,0.125,4.893737773,0,0
7/2/2012,7:30:00,46.81845312,0.2469697,5.007672,0,0
7/2/2012,8:00:00,46.89186533,0.239393935,4.720124007,0.150793651,2.07
7/2/2012,8:30:00,46.77678485,0,4.206064667,0.198412698,2.07
7/2/2012,9:00:00,43.41964125,0,4.524808447,0.349206349,1.32
7/2/2012,9:30:00,46.40376948,0,4.800149107,1.936507937,0.39
7/2/2012,10:00:00,43.74603236,0,5.2165509,3.817460317,0.57
7/2/2012,10:30:00,41.47023637,0,5.586836447,5.261904762,1.89
7/2/2012,11:00:00,45.81944134,0,8.58031778,6.103174603,9.39
7/2/2012,11:30:00,45.88293663,0,8.399921993,6.698412698,10.89
7/2/2012,12:00:00,46.13541617,0,10.28254622,7.936507937,10.32
7/2/2012,12:30:00,42.98065377,0,17.78998489,6.150793651,8.43
7/2/2012,13:00:00,45.73859103,0,18.03006001,6,5.07
7/2/2012,13:30:00,44.85069183,0,16.75779711,6.896825397,8.64
7/2/2012,14:00:00,46.71230383,0,12.21399933,5.753968254,6.93
7/2/2012,14:30:00,45.13591433,0,13.931148,5.904761905,3.93
7/2/2012,15:00:00,46.65476178,0,13.99625289,7.246031746,0.93
7/2/2012,15:30:00,47.50099045,0.129545455,16.601816,5.007936508,0.75
7/2/2012,16:00:00,45.58978001,0.38257576,19.52069734,2.333333333,0.39
7/2/2012,16:30:00,45.27380903,0,18.03277289,0.246031746,0
7/2/2012,17:00:00,46.87648897,0,17.00058488,0.047619048,0
7/2/2012,17:30:00,46.60813393,0.33560606,17.63536001,0,0
7/2/2012,18:00:00,44.5362123,1.03484848,16.19083933,0,0
7/2/2012,18:30:00,43.8675579,1.35227273,15.07726977,0,0
7/2/2012,19:00:00,38.45635107,1.353030305,14.97147445,0,0
7/2/2012,19:30:00,30.30456263,0.877272725,12.72534644,0,0
7/2/2012,20:00:00,23.38789943,1.659848485,11.95629133,0,0
7/2/2012,20:30:00,19.4399793,3.18257553,11.89389866,0,0
7/2/2012,21:00:00,17.78125014,4.825757275,7.822113547,0,0.18
7/2/2012,21:30:00,17.64136831,6.31439371,5.354899333,0,0
7/2/2012,22:00:00,17.15674492,7.023484615,6.628519333,0,0
7/2/2012,22:30:00,21.23363058,6.503029845,7.034069993,0,0
7/2/2012,23:00:00,21.48660789,7.44318136,5.075489773,0,0
7/2/2012,23:30:00,19.04761793,7.57272659,5.523087993,0,0
7/3/2012,0:00:00,13.71726166,7.29015106,6.321982453,0,0
7/3/2012,0:30:00,19.10515825,8.00681765,6.82654756,0,0
7/3/2012,1:00:00,20.33085107,8.04318159,8.14899578,0,0
7/3/2012,1:30:00,23.40624838,7.687878335,8.055407107,0,0
7/3/2012,2:00:00,23.72817398,4.965908865,7.66070734,0,0
7/3/2012,2:30:00,23.39434263,4.792423945,7.880436887,0,0
7/3/2012,3:00:00,23.72172718,3.70227258,9.744072447,0,0
7/3/2012,3:30:00,21.03075521,1.83409084,9.295118,0,0
7/3/2012,4:00:00,22.12797657,0,10.28118999,0,0
7/3/2012,4:30:00,16.52876723,0,11.44494467,0,0
7/3/2012,5:00:00,8.871526908,0,12.72127711,0,0
7/3/2012,5:30:00,12.15773909,0,9.352085113,0,0
7/3/2012,6:00:00,12.15476091,0,8.207319333,0,0
7/3/2012,6:30:00,6.436011158,4.50378765,8.64406622,0,0
7/3/2012,7:00:00,0,4.383333105,7.313479773,0,0
7/3/2012,7:30:00,0,3.068181815,4.238617113,0,0.18
7/3/2012,8:00:00,0,2.0477272,2.712715107,0.150793651,1.89
7/3/2012,8:30:00,0,2.993939245,0.463874227,0.246031746,1.68
7/3/2012,9:00:00,0,9.07802985,0.322813113,0.396825397,0.57
7/3/2012,9:30:00,0,8.597726585,0.770411113,1.69047619,0.57
7/3/2012,10:00:00,0,7.26212068,0.42047088,3.817460317,0.75
7/3/2012,10:30:00,0,6.414393555,0.743284,5.261904762,1.68
7/3/2012,11:00:00,0,6.68333295,1.376703107,6.103174603,9.18
7/3/2012,11:30:00,0,7.81969652,0.611717107,6.650793651,10.68
7/3/2012,12:00:00,0,8.847726745,0.983359327,7.293650794,10.68
7/3/2012,12:30:00,0,11.21212046,1.477073333,7.936507937,10.32
7/3/2012,13:00:00,0,14.64772644,1.652043333,8.182539683,9.57
7/3/2012,13:30:00,0,15.55909015,3.77067378,8.73015873,9
7/3/2012,14:00:00,0,17.74924143,5.158227773,9.031746032,7.89
7/3/2012,14:30:00,0,11.74621144,5.083627767,7.984126984,6.57
7/3/2012,15:00:00,0,18.71211985,4.641455113,6.650793651,5.25
7/3/2012,15:30:00,0,16.84924129,4.726906,5.46031746,3.39
7/3/2012,16:00:00,0,13.69469591,4.305078667,2.777777778,1.89
7/3/2012,16:30:00,0,15.06742341,8.128650447,0.547619048,0.39
7/3/2012,17:00:00,0,13.17272637,13.17701333,0.103174603,0
7/3/2012,17:30:00,0,12.07878727,12.11905423,0,0
7/3/2012,18:00:00,0,8.9553025,10.30696089,0,0
7/3/2012,18:30:00,0,8.124242045,7.24023622,0,0
7/3/2012,19:00:00,0,7.63863606,8.39314,0,0.18
7/3/2012,19:30:00,0,7.93409023,6.945906673,0,0
7/3/2012,20:00:00,0,7.67499947,6.709900667,0,0
7/3/2012,20:30:00,0,9.51515098,5.007671773,0,0
7/3/2012,21:00:00,0.7152784,5.787878485,2.96771,0,0
7/3/2012,21:30:00,7.232143725,4.45984826,1.72257422,0,0
7/3/2012,22:00:00,6.157738842,6.512878555,1.92602778,0,0
7/3/2012,22:30:00,0.747519842,11.60151439,2.537744667,0,0
7/3/2012,23:00:00,0,10.02045379,2.115917547,0,0
7/3/2012,23:30:00,0,1.513636365,2.776464,0,0
7/4/2012,0:00:00,0,3.601515075,3.051804447,0,0
7/4/2012,0:30:00,0,7.46969659,2.33836022,0,0
7/4/2012,1:00:00,0,6.192424015,3.537380447,0,0
7/4/2012,1:30:00,0,5.299999695,4.663157107,0,0
7/4/2012,2:00:00,0,4.907575535,4.07856712,0,0
7/4/2012,2:30:00,0.812004467,3.389393715,4.499038007,0,0
7/4/2012,3:00:00,8.044640383,2.93257568,4.70520422,0,0
7/4/2012,3:30:00,7.922621033,5.474999625,7.65528178,0,0
7/4/2012,4:00:00,7.344741692,4.981060375,11.41103556,0,0
7/4/2012,4:30:00,9.247022817,6.84545417,14.35568733,0,0
7/4/2012,5:00:00,8.587301708,5.86818159,15.59811089,0,0
7/4/2012,5:30:00,7.792162583,5.293181515,13.83620267,0,0
7/4/2012,6:00:00,7.631449525,3.49242393,14.82770022,0,0
7/4/2012,6:30:00,6.711310767,2.31742417,17.96766755,0,0
7/4/2012,7:00:00,7.693949408,1.88030303,13.07799911,0,0
7/4/2012,7:30:00,6.362599075,3.372727045,9.178471333,0,0
7/4/2012,8:00:00,4.8611126,2.73484841,5.291150447,0.150793651,0.57
7/4/2012,8:30:00,4.004959092,1.83257576,3.523816887,0.349206349,0.75
7/4/2012,9:00:00,3.445438,1.920454545,1.42281934,0.642857143,0.93
7/4/2012,9:30:00,3.403273933,2.06363636,2.162034,3.277777778,0.57
7/4/2012,10:00:00,2.690476067,1.48484848,4.608902667,4.412698413,0.75
7/4/2012,10:30:00,0,0.342424245,2.676093333,5.952380952,2.43
7/4/2012,11:00:00,0.731646083,1.934848485,1.581513107,6.055555556,9.18
7/4/2012,11:30:00,0,1.98030303,2.461788893,6.595238095,10.32
7/4/2012,12:00:00,0,1.70681818,1.666963333,7.492063492,10.5
7/4/2012,12:30:00,0,1.176515155,1.47707356,8.182539683,10.32
7/4/2012,13:00:00,0,1.00757575,1.177318227,7.341269841,9.75
7/4/2012,13:30:00,0,2.26666666,1.639836447,4.666666667,6.39
7/4/2012,14:00:00,0,3.150757425,1.422819113,5.404761905,3.93
7/4/2012,14:30:00,0,2.1189394,0.53101378,5.555555556,3.39
7/4/2012,15:00:00,0,1.693939395,0.076634227,1.738095238,2.25
7/4/2012,15:30:00,0,1.688636365,0.002034447,3.920634921,3.39
7/4/2012,16:00:00,0,1.1439394,0.23871888,2.031746032,1.89
7/4/2012,16:30:00,0,0.59090909,0.248213333,0.349206349,0.75
7/4/2012,17:00:00,0,0.106060605,0,0.047619048,0.18
7/4/2012,17:30:00,2.4538683,0.22121212,0,0,0
7/4/2012,18:00:00,5.200893233,0,0.033908887,0,0
7/4/2012,18:30:00,6.856645958,0,0.192602447,0,0
7/4/2012,19:00:00,6.996525667,0,1.635767107,0,0
7/4/2012,19:30:00,4.810513142,0,3.92936778,0,0
7/4/2012,20:00:00,0,0,11.05160089,0,0
7/4/2012,20:30:00,0,0,7.183269327,0,0
7/4/2012,21:00:00,0,0,4.359333107,0,0
7/4/2012,21:30:00,0,0,3.989047113,0,0
7/4/2012,22:00:00,0,0,3.1915091,0,0
7/4/2012,22:30:00,0,0,3.110127553,0,0
7/4/2012,23:00:00,2.258927083,0,4.541084887,0,0
7/4/2012,23:30:00,7.150794017,0,4.43257622,0,0
7/5/2012,0:00:00,9.393849217,0,5.99645644,0,0
7/5/2012,0:30:00,7.31994035,0,8.850232447,0,0
7/5/2012,1:00:00,6.840278158,0,8.536914,0,0
7/5/2012,1:30:00,8.409225808,0,8.919406667,0,0
7/5/2012,2:00:00,4.769344117,0,10.70979889,0,0
7/5/2012,2:30:00,0,0,9.47958266,0,0
7/5/2012,3:00:00,0.47073475,0,7.788204673,0,0
7/5/2012,3:30:00,6.052081608,0,6.932343327,0,0
7/5/2012,4:00:00,5.61210255,0.61742424,5.292506887,0,0
7/5/2012,4:30:00,1.511409108,0,5.079558887,0,0
7/5/2012,5:00:00,5.775794283,0.453787875,5.32099044,0,0
7/5/2012,5:30:00,3.939980525,1.81060606,5.82691178,0,0
7/5/2012,6:00:00,3.729661208,0.227272725,5.801141113,0,0
7/5/2012,6:30:00,6.264387517,0,5.330485107,0,0
7/5/2012,7:00:00,3.713789433,0,7.45860978,0,0
7/5/2012,7:30:00,1.439482392,0.372727275,5.963904,0.047619048,0.18
7/5/2012,8:00:00,4.313989333,1.087121135,3.865618673,0.301587302,0.57
7/5/2012,8:30:00,0,0,1.626272667,1.19047619,1.32
7/5/2012,9:00:00,0,0,1.550316887,1.388888889,1.68
7/5/2012,9:30:00,0,0,0.670040667,1.738095238,1.5
7/5/2012,10:00:00,0,0.46136364,0.606291773,2.531746032,2.64
7/5/2012,10:30:00,0,0.752272725,0.851792227,3.523809524,2.82
7/5/2012,11:00:00,0.731646083,2.17499992,0.247535333,4.912698413,9.93
7/5/2012,11:30:00,6.996031733,1.78560606,1.91788956,5.357142857,9.39
7/5/2012,12:00:00,9.499008675,2.777272655,0.29297312,4.96031746,9.57
7/5/2012,12:30:00,7.784226558,2.371212045,2.082008673,5.904761905,4.32
7/5/2012,13:00:00,7.5565465,1.112878785,1.927384,5.111111111,3.93
7/5/2012,13:30:00,9.149305425,0,1.425532,3.277777778,3
7/5/2012,14:00:00,8.87450335,0.191666665,3.469562447,1.142857143,3.75
7/5/2012,14:30:00,7.4424592,0,4.136890213,3.222222222,5.25
7/5/2012,15:00:00,6.597221717,0,2.510618,4.912698413,5.25
7/5/2012,15:30:00,1.9260909,0,2.78460178,2.579365079,3.75
7/5/2012,16:00:00,0,0,3.748972227,3.277777778,2.07
7/5/2012,16:30:00,0,1.20454546,3.95242578,0.746031746,0.39
7/5/2012,17:00:00,0,0.74393939,2.528250887,0.349206349,0
7/5/2012,17:30:00,0,0,4.824563553,0,0
7/5/2012,18:00:00,0,0,5.719759553,0,0
7/5/2012,18:30:00,0,0.245454545,5.921856887,0,0
7/5/2012,19:00:00,1.958828125,2.153030225,4.610259333,0,0
7/5/2012,19:30:00,0,1.959090835,3.511609333,0,0
7/5/2012,20:00:00,0,1.45454546,4.543797787,0,0
7/5/2012,20:30:00,0,0.41666667,2.87276534,0,0.18
7/5/2012,21:00:00,1.991071425,0,2.60827556,0,0
7/5/2012,21:30:00,3.387400183,0,2.35056756,0,0
7/5/2012,22:00:00,0.747519842,0.13939394,2.016903567,0,0
7/5/2012,22:30:00,0,3.149242355,2.754762,0,0
7/5/2012,23:00:00,0,5.35454508,2.85920156,0,0
7/5/2012,23:30:00,0,4.865151285,1.684596213,0,0
7/6/2012,0:00:00,0,2.551515075,2.832074453,0,0
7/6/2012,0:30:00,0,2.656817875,5.25181622,0,0
7/6/2012,1:00:00,0,5.500757425,3.865618893,0,0
7/6/2012,1:30:00,0,7.72499939,3.93072422,0,0
7/6/2012,2:00:00,0,5.011363335,4.069072213,0,0
7/6/2012,2:30:00,0,3.874242345,2.87276534,0,0
7/6/2012,3:00:00,0,1.41666667,3.73133956,0,0
7/6/2012,3:30:00,0,1.00075757,4.907301333,0,0
7/6/2012,4:00:00,0,1.61666667,4.0785671,0,0
7/6/2012,4:30:00,0,1.780303035,2.419741773,0,0
7/6/2012,5:00:00,0,1.915151445,1.878555113,0,0
7/6/2012,5:30:00,0,6.849242045,2.122699553,0,0
7/6/2012,6:00:00,0,8.12575697,2.88090334,0,0
7/6/2012,6:30:00,0,7.357575375,2.65981734,0,0
7/6/2012,7:00:00,0,6.646969245,2.76290022,0,0
7/6/2012,7:30:00,0,6.4803028,2.530962893,0,0.18
7/6/2012,8:00:00,0,4.95757561,1.82972622,0.301587302,0.57
7/6/2012,8:30:00,0,5.69166637,2.38854556,0.944444444,0.39
7/6/2012,9:00:00,0,5.22272697,3.053160893,1.587301587,1.32
7/6/2012,9:30:00,0,2.67045447,2.210862893,2.626984127,3.39
7/6/2012,10:00:00,0,1.884848485,0.689029553,3.222222222,1.68
7/6/2012,10:30:00,0,2.07272727,0.120715773,5.007936508,3.57
7/6/2012,11:00:00,0,2.68257568,0.026448887,6.452380952,5.07
7/6/2012,11:30:00,0,1.60151507,0.055610667,5.753968254,5.82
7/6/2012,12:00:00,0,0.64621212,0,2.682539683,8.43
7/6/2012,12:30:00,0,0,0,3.674603175,0.93
7/6/2012,13:00:00,0,0,0.010172667,2.73015873,2.07
7/6/2012,13:30:00,0,0,0.021023553,4.214285714,7.68
7/6/2012,14:00:00,0,0,0,6,7.89
7/6/2012,14:30:00,0,0,0.00067822,8.03968254,2.64
7/6/2012,15:00:00,0,0,0,6.698412698,0.39
7/6/2012,15:30:00,0,0,0.341801993,5.357142857,0.57
7/6/2012,16:00:00,0,0,1.18816934,2.484126984,0.57
7/6/2012,16:30:00,0,0,2.564871993,0.349206349,0.39
7/6/2012,17:00:00,1.528095,0.26060606,2.975848227,0,0
7/6/2012,17:30:00,3.795000717,1.021212125,5.231470887,0,0
7/6/2012,18:00:00,3.989761017,2.959090755,5.88387866,0,0
7/6/2012,18:30:00,3.529047317,4.298484695,8.45688888,0,0
7/6/2012,19:00:00,3.065476125,4.952272425,11.96171667,0,0
7/6/2012,19:30:00,0.854523925,6.01363598,6.945906667,0,0
7/6/2012,20:00:00,0.225952675,7.592423715,5.39694666,0,0
7/6/2012,20:30:00,0.335476308,7.01590864,3.038240893,0,0
7/6/2012,21:00:00,0,6.62424197,3.588922,0,0
7/6/2012,21:30:00,0,7.82424197,4.785229107,0,0
7/6/2012,22:00:00,0,8.94242371,5.74146112,0,0
7/6/2012,22:30:00,0,8.384090455,5.08634066,0,0
7/6/2012,23:00:00,0,8.08560538,4.714698673,0,0
7/6/2012,23:30:00,0,9.44090856,4.332206007,0,0
7/7/2012,0:00:00,0,11.38712053,1.934165547,0,0
7/7/2012,0:30:00,0,11.75227197,0.265168,0,0
7/7/2012,1:00:00,0,10.85757523,0,0,0
7/7/2012,1:30:00,0,11.94318099,0.387918447,0,0
7/7/2012,2:00:00,0,13.15606,0.58459,0,0
7/7/2012,2:30:00,0,10.79469637,0.38520556,0,0
7/7/2012,3:00:00,0,12.68863569,0.355365773,0,0
7/7/2012,3:30:00,0,11.84090841,0.24957,0,0
7/7/2012,4:00:00,0,10.26136273,0.06239244,0,0
7/7/2012,4:30:00,0,10.95681735,0.259063993,0,0
7/7/2012,5:00:00,0,14.26742349,0.26177734,0,0
7/7/2012,5:30:00,0,15.44545364,0.204810007,0,0.18
7/7/2012,6:00:00,0,12.26590841,0.119359333,0,0
7/7/2012,6:30:00,0,11.42727212,0,0,0
7/7/2012,7:00:00,0,9.982575305,0.22651178,0,0
7/7/2012,7:30:00,0,9.16893879,0.56967022,0.103174603,0
7/7/2012,8:00:00,0,8.55909038,0.01627644,0.595238095,0.39
7/7/2012,8:30:00,0,8.69848448,0,0.793650794,0.75
7/7/2012,9:00:00,0,7.48181758,0.011529107,1.634920635,1.5
7/7/2012,9:30:00,0,5.495454315,0.026448887,2.087301587,1.89
7/7/2012,10:00:00,0,5.603029995,0.046794447,2.682539683,2.64
7/7/2012,10:30:00,0,5.799999695,0,4.317460317,2.82
7/7/2012,11:00:00,0,4.467423935,0.010851107,5.857142857,6.57
7/7/2012,11:30:00,0,2.93257553,0,6.301587302,6
7/7/2012,12:00:00,0,2.09242424,0,7.492063492,5.07
7/7/2012,12:30:00,0,2.03939394,0,7.19047619,5.25
7/7/2012,13:00:00,0,2.34090901,0,7.047619048,4.89
7/7/2012,13:30:00,0,0.930303035,0,4.26984127,4.14
7/7/2012,14:00:00,0,1.63560606,0,3.523809524,5.07
7/7/2012,14:30:00,0,2.117424245,0,2.380952381,4.32
7/7/2012,15:00:00,0,1.154545455,0,2.380952381,5.43
7/7/2012,15:30:00,0,0.94469697,0,2.285714286,3.57
7/7/2012,16:00:00,0,0,0,0.793650794,1.89
7/7/2012,16:30:00,0,0,0,0.246031746,0.57
7/7/2012,17:00:00,0,0,0,0.047619048,0.18
7/7/2012,17:30:00,0,0,0.47743778,0,0
7/7/2012,18:00:00,0,0,2.10099778,0,0
7/7/2012,18:30:00,0,0,2.058950673,0,0
7/7/2012,19:00:00,0,0,2.469927333,0,0
7/7/2012,19:30:00,0,0,3.480413333,0,0
7/7/2012,20:00:00,0,0,4.028381787,0,0
7/7/2012,20:30:00,0,0,4.652306,0,0
7/7/2012,21:00:00,0,1.057575755,8.1462829,0,0
7/7/2012,21:30:00,0,3.62424228,7.504726227,0,0
7/7/2012,22:00:00,0,6.34090879,7.18869466,0,0
7/7/2012,22:30:00,0,6.470454175,6.103608887,0,0
7/7/2012,23:00:00,0,7.457575375,5.816060887,0,0
7/7/2012,23:30:00,0,9.790908485,5.552927773,0,0
7/8/2012,0:00:00,0,9.44848424,6.642082667,0,0
7/8/2012,0:30:00,0,9.95303,4.092130667,0,0
7/8/2012,1:00:00,0,13.15908985,2.80223466,0,0
7/8/2012,1:30:00,0,14.79848409,4.5410849,0,0
7/8/2012,2:00:00,0,11.64621144,5.27623044,0,0
7/8/2012,2:30:00,0,11.87196879,8.108304887,0,0
7/8/2012,3:00:00,0,13.26363576,7.681052433,0,0
7/8/2012,3:30:00,0,15.1659081,6.898434007,0,0
7/8/2012,4:00:00,0,14.66818136,7.21989134,0,0
7/8/2012,4:30:00,0,14.64090826,6.798064,0,0
7/8/2012,5:00:00,0,16.30984743,5.900155553,0,0
7/8/2012,5:30:00,0,14.8848478,6.316557113,0,0
7/8/2012,6:00:00,0,13.14469622,6.2487391,0,0
7/8/2012,6:30:00,0,15.45909031,6.78856934,0,0
7/8/2012,7:00:00,0,16.30151425,8.064901993,0,0
7/8/2012,7:30:00,0,12.84924175,9.174402447,0,0.18
7/8/2012,8:00:00,0,7.88939341,8.054050887,0.301587302,0.75
7/8/2012,8:30:00,0,7.218181295,6.708544227,0.349206349,0.39
7/8/2012,9:00:00,0,10.76515083,4.939854,0.444444444,0.75
7/8/2012,9:30:00,0,14.83939281,1.86770422,1.587301587,0.57
7/8/2012,10:00:00,0,15.05151417,0.537117547,3.817460317,0.75
7/8/2012,10:30:00,0,13.90302963,0,5.206349206,1.68
7/8/2012,11:00:00,0,7.756817575,0,6,8.64
7/8/2012,11:30:00,0,4.993181515,0.121394227,5.507936508,10.32
7/8/2012,12:00:00,0,3.30151492,1.128489113,2.087301587,10.32
7/8/2012,12:30:00,0,2.746969695,1.726643113,3.571428571,10.14
7/8/2012,13:00:00,0,3.953787725,2.85241978,6.150793651,9.39
7/8/2012,13:30:00,0,2.735605985,3.038240667,6.944444444,8.82
7/8/2012,14:00:00,0,0.96818182,1.165111113,10.61904762,5.82
7/8/2012,14:30:00,0,0.693181815,1.77682844,3.023809524,6.39
7/8/2012,15:00:00,0,1.12954545,1.34279378,3.873015873,5.25
7/8/2012,15:30:00,0,0.795454545,0.781261773,2.626984127,3.57
7/8/2012,16:00:00,0,0.40151515,0.054932667,1.785714286,1.89
7/8/2012,16:30:00,0,0,0,0.547619048,0.18
7/8/2012,17:00:00,0,0,0,0.103174603,0
7/8/2012,17:30:00,0,0,0.043403553,0,0
7/8/2012,18:00:00,0,0,0.045437773,0,0
7/8/2012,18:30:00,0,0,0.037978,0,0
7/8/2012,19:00:00,0,0,0.094944887,0,0
7/8/2012,19:30:00,0,0,0.02170156,0,0
7/8/2012,20:00:00,0,0,0,0,0
7/8/2012,20:30:00,0,0,0.13495756,0,0
7/8/2012,21:00:00,0,0,0.862643327,0,0
7/8/2012,21:30:00,0,0,1.095936667,0,0
7/8/2012,22:00:00,0,0.38181818,1.30752866,0,0
7/8/2012,22:30:00,0,0,1.47571666,0,0
7/8/2012,23:00:00,0,0,1.517764007,0,0
7/8/2012,23:30:00,0,0,2.658460893,0,0
7/9/2012,0:00:00,0,0.79772727,2.250197113,0,0
7/9/2012,0:30:00,0,1.663636365,1.666963553,0,0
7/9/2012,1:00:00,0,3.41818152,1.669675993,0,0
7/9/2012,1:30:00,0,4.270454315,0.859930673,0,0
7/9/2012,2:00:00,0,3.714393785,0.212270227,0,0
7/9/2012,2:30:00,0,4.6999997,0,0,0
7/9/2012,3:00:00,0,5.58939356,0.503886887,0,0
7/9/2012,3:30:00,0,5.380302725,0.73514578,0,0
7/9/2012,4:00:00,0.702142267,5.945454245,1.043038887,0,0
7/9/2012,4:30:00,0.6123806,5.38484803,1.05253356,0,0
7/9/2012,5:00:00,0,4.95454531,1.60185822,0,0
7/9/2012,5:30:00,0,4.533333035,1.310241327,0,0
7/9/2012,6:00:00,0,4.089393635,1.063384447,0,0
7/9/2012,6:30:00,0,4.45984841,0.675466213,0,0
7/9/2012,7:00:00,0,2.811363565,1.106787553,0,0
7/9/2012,7:30:00,0,3.07424227,1.687308893,0,0.18
7/9/2012,8:00:00,0,3.106818105,1.639836213,0.198412698,2.07
7/9/2012,8:30:00,0,2.690909015,1.391622667,0.301587302,0.57
7/9/2012,9:00:00,0,2.0068181,1.02676244,0.698412698,0.57
7/9/2012,9:30:00,0,1.475,0.10037044,1.53968254,0.57
7/9/2012,10:00:00,0,1.461363635,0,3.325396825,0.75
7/9/2012,10:30:00,0,0.30757576,0,5.261904762,1.68
7/9/2012,11:00:00,0,0.23181818,0,5.952380952,8.64
7/9/2012,11:30:00,0,0,0,6.650793651,10.32
7/9/2012,12:00:00,0,0,0.02916178,6.849206349,10.32
7/9/2012,12:30:00,0,0,0,8.285714286,9
7/9/2012,13:00:00,0,0.11287879,0,8.531746032,8.82
7/9/2012,13:30:00,0,1.19924243,0,8.134920635,8.25
7/9/2012,14:00:00,0,1.20909091,0,7.642857143,7.5
7/9/2012,14:30:00,0,2.91212114,0,7.738095238,6.75
